A R burla mahila mahavidylaya, A. R. Burla Mahila Mahavidyalaya, score:0.90625
Gyandeep H S School Shahpur, Gyandeep Hr. Sec. School Shanpur, score:0.8125
Gyandeep H S School Shahpur, Gyandeep Hr. Sec. School shahpur, score:0.84375
Gyandeep H S School Shahpur, Gyandeep Hr.Sec School Shahpur, score:0.8666666666666667
Gaydeep school shapur, Gyandeep School Shahpur MP, score:0.7692307692307692
Gayadeep H. S. School, Gyandeep h. S school, score:0.8571428571428572
Gyandeep H S School Shahpur, Gyandeep h. S. School shahpur, score:0.9310344827586207
Gyandeep H S School Shahpur, Gyandeep her. Sec. School shahpur, score:0.8181818181818181
Gyandeep her.sec.school, Gyandeep hi. Sec school, score:0.8260869565217391
Gyandeep H S School Shahpur, Gyandeep hig. sec. school . Shahapur, score:0.75
Gyandeep High secondary school Shahpur, Gyandeep high secondary school, score:0.7894736842105263
Gandeep higher second shool, Gyandeep high secondry school, score:0.7931034482758621
Gandeep higher second shool, Gyandeep higher secondary school, score:0.84375
Gyandeep High secondary school Shahpur, Gyandeep higher secondary school shahpur, score:0.95
Gyandeep High secondary school Shahpur, Gyandeep higher secondary school sharpur, score:0.925
Gandeep higher second shool, Gyandeep higher secondry school, score:0.8709677419354839
Gyandeep H S School Shahpur, Gyandeep hr sce school shahpur, score:0.9
Gaydeep school shapur, Gyandeep school shahpur, score:0.8695652173913043
Gyandeep vidhalay shahpur, Gyandeep vidhyalay shahpur, score:0.9615384615384616
Gyandeep Vidhyalaya shahpur burhanpur road, Gyandeep vidhyalay shahpur burhanpur road, score:0.9761904761904762
Gyandeep vidhalay shahpur, Gyandeep vidhyalaya shahpur, score:0.9259259259259259
Gyandeep vidhalay shahpur, Gyandeep vidyalaya Shahpur, score:0.9230769230769231
Gyandeep, Gyandip, score:0.75
Gyandeep High secondary school Shahpur, Gyandip High secondary school shahapur, score:0.9210526315789473
Gyandeep hr. Sec school shahpur (M.P), Gyaneep Hr.s. school Shahpur (M.P.), score:0.8648648648648649
Gyandeep hr. Sec school shahpur (M.P), Gyaneep Hr.sce. school Shahpur (M.P.), score:0.8648648648648649
M S Nachankhed, M S Nachankheda, score:0.9333333333333333
M.S.Boys Phopnar, M/S Boyas phopnar, score:0.8235294117647058
M S Nachankhed, MS Nachankheda, score:0.8571428571428572
Ms Devhary, Ms Devharyi, score:0.9090909090909091
Ms Devhary, Ms devhari, score:0.9
Bakhari, MsBakhari, score:0.7777777777777778
Nehru Montessori senior secondary school, Nehru Montessori senior secondary shool, score:0.975
Nehru Montessori senior secondary school, New Montessori Senior Secondary School, score:0.925
NMS Morjhira, P/S Morjhira, score:0.8333333333333334
NMS Morjhira, PS MORJHIRA, score:0.8333333333333334
Mms Waroli, PS waroli, score:0.8
Egs indranagar ichhapur, UEGS INDIRANAGAR ICHHAPUR, score:0.92
Urdu P/S lchchapur, Urdu PS Ichchapur, score:0.8888888888888888
Urdu P/S lchchapur, Urdu pls lchhapur, score:0.8888888888888888
Urdu P/S lchchapur, Urdu ps Ichhapur, score:0.8333333333333334
GP/S Ichhapur, ps ichhapur, score:0.8461538461538461
माध्य. शाला खामनी, माध्यमिक शाला खामनी, score:0.8421052631578947
शासकीय उच्चतर माध्यमिक विद्यालय तुरक गोराड, शासकीय उच्चतर माध्यमिक विद्यालय तुरक गोराड़ा, score:0.9545454545454546
Gyandeep h s school, Gyandeep hr. Sec. School, score:0.7916666666666666
M s aghavan, M.s.aghavan, score:0.8181818181818181
N. P. S.  Udaypura, N.P.S udaypura, score:0.7777777777777778
Shree Rewa Gurjar Bal Niketan Collage, Shree rewa gurjar bal nikatan sanawad, score:0.7837837837837838
Shree Rewa Gurjar Bal Niketan Collage, Shree rewa gurjar bal niketan college, score:0.972972972972973
Shree reva gujjar mahavidyalay, Shree reva gurjar mahavidhalay, score:0.9333333333333333
Shree Rewa gurjar College, Shri rewagurjar college, score:0.88
Shree Rewa Gurjar Bal Niketan Sanawad, Shri rewa gurjar bal niketan, sanawad, score:0.9189189189189189
C.M.Rise Shcool Kasrawad, Cm rise school kasrawad, score:0.8333333333333334
G. Institute of pharmacy, G. R. Y. Institute of pharmacy, score:0.8
G. Institute of pharmacy, Gry institute of pharmacy, score:0.92
H s s kasrawad, Hss kasrawad, score:0.8571428571428572
Govt. Ex.h.s.school bhikangon, Govt.ex.h.s.school bhikangaon, score:0.9310344827586207
GRY Institute of Pharmacy, Gry institute of pharmacy borawan, score:0.7575757575757576
P.s.sali falya, Ps sali falya, score:0.8571428571428572
Carmel  convent h. s . School, Carmel Convent H S School, score:0.8620689655172413
Carmel  convent h. s . School, Carmel Convent H.S School, score:0.8620689655172413
Carmel  convent h. s . School, Carmel Convent H.S. school, score:0.896551724137931
Carmel  convent h. s . School, Carmel Convent Hr. Sec. School, score:0.8666666666666667
Carmal convent High secondary school, Carmel Convent Senior Secondary school, score:0.8421052631578947
Carmel  convent h. s . School, Carmel Convent hr sec school, score:0.8620689655172413
Carmal convent High secondary school, Carmel convent higher secondary School, score:0.9210526315789473
Choithram School North  Campus, Choithram School North campus, score:0.9666666666666667
GOVERMENT HOLKAR SCIENCE COLLEGE INDORE, GOVERNMENT HOLKAR SCIENCE COLLAGE INDORE, score:0.95
GOVERMENT HOLKAR SCIENCE COLLEGE INDORE, Government Holkar  Science College, score:0.7692307692307692
GOVERMENT HOLKAR SCIENCE COLLEGE INDORE, Government Holkar Science College, score:0.7948717948717949
GOVERMENT HOLKAR SCIENCE COLLEGE INDORE, Government Holkar Science College indore mp, score:0.9069767441860466
GOVERMENT HOLKAR SCIENCE COLLEGE INDORE, Govt Holkar Science College, Indore, score:0.8461538461538461
Government School Piplyahana, Govt School Pipliyahana, score:0.75
Government School Piplyahana, Govt school piplyahaba, score:0.75
Government School Piplyahana, Govt school piplyahan, score:0.75
Government School Piplyahana, Govt school piplyahana, score:0.7857142857142857
Govt holkar science college, Govt. Holkar Science College, score:0.9642857142857143
GOVERMENT HOLKAR SCIENCE COLLEGE INDORE, Govt. Holkar Science College INDORE, score:0.8461538461538461
GOVERMENT HOLKAR SCIENCE COLLEGE INDORE, Govt. Holkar Science college, indore, score:0.8205128205128205
Govt holkar science college, Govt.Holkar Science College, score:0.962962962962963
GOVERMENT HOLKAR SCIENCE COLLEGE INDORE, Govt.Holkar science college indore., score:0.8205128205128205
GOVERMENT HOLKAR SCIENCE COLLEGE INDORE, Govt.holkar science college indore, score:0.8461538461538461
Govt holkar science college, Holkar science college, score:0.8148148148148149
Hokar Science College Indore, Holkar science college indore, score:0.9655172413793104
Govt holkar science college, Hollkar science college, score:0.7777777777777778
Holy Family Convent School, Holy Family Convent School indore, score:0.7878787878787878
Kendriya vidyalaya No 2 Indore, Kendriya vidyalaya no '2 b.s.f indore, score:0.8108108108108107
Kendriya vidyalaya No 2 Indore, Kendriya vidyalaya no 2 B.S.F. Indore, score:0.8108108108108107
Kendriya vidyalaya No 2 Indore, Kendriya vidyalaya no'2 b.s.f indore, score:0.8055555555555556
Kendriya vidyalaya No 2 Indore, Kendriya vidyalaya no'2 indore, score:0.9666666666666667
Kendriya vidyalaya bsf no.2, Kendriya vidyalaya no.2, score:0.8518518518518519
Kendriya vidyalaya No 2 Indore, Kendriya vidyalaya no.2 Bsf Indore, score:0.8529411764705882
K Vani 2 BSF Indore, Kvs no 2 bsf indore, score:0.7894736842105263
Prestige Public Shool, Prestige public school, score:0.9545454545454546
Prestige Public School, Indore, Prestige public school indore, score:0.9666666666666667
Prestige Public Shool, Prestige public schools, score:0.9130434782608696
S.A.B.V.G.A.C.C. Indore, S.A.B.V.G.A.C.C.indore, score:0.9565217391304348
S.I.C.A 54, S.I.C.A 78, score:0.8
S.I.C.A S.S SCHOOL NO.2, S.I.C.A S.S school no. 54, score:0.88
S.I.C.A S.S SCHOOL NO.2, S.I.C.A S.S. School No.2, score:0.9583333333333334
S.I.C.A S.S SCHOOL NO.2, S.I.C.A Sr. Sec. School No. 2, score:0.7931034482758621
S.I.C.A 54, S.I.C.A. 54, score:0.9090909090909091
S.I.C.A S.S SCHOOL NO.2, S.I.C.A. S.S. School No. 2, score:0.8846153846153846
S.I.C.A S.S SCHOOL NO.2, S.I.C.A. S.S. school 2, score:0.782608695652174
SICA S. S. SCHOOL NO. 2, SICA S.S School No. 2, score:0.9130434782608696
SICA S. S. SCHOOL NO. 2, SICA S.S. School No. 2, score:0.9565217391304348
SICA S. S. SCHOOL NO. 2, SICA S.S. School No.1 (78), score:0.7692307692307692
S.I.C.A Senior Secondary School No. 2, SICA SENIOR SECONDARY SCHOOL  NO.2, score:0.8648648648648649
S.I.C.A Senior Secondary School No. 2, SICA SENIOR SECONDARY SCHOOL NO. ,2, score:0.8918918918918919
S.I.C.A Senior Secondary School No. 2, SICA SENIOR SECONDARY SCHOOL NO.2, score:0.8918918918918919
SICA S.S SCH.78, SICA SS SCH.78, score:0.9333333333333333
S.I.C.A S.S SCHOOL NO.2, SICA SS School No.2, score:0.8260869565217391
SICA SCHOOL sch no. 78, SICA School Scheme no. 54, score:0.8
S.I.C.A Senior Secondary School No. 2, SICA Senior Secondary school, score:0.7567567567567568
SICA School no. 54, SICA school 54, score:0.7777777777777778
S.I.C.A Senior Secondary School No. 2, SICA. Senior. Secondary. School no.2, score:0.8108108108108107
SICA S. S. SCHOOL NO. 2, SICA. Sr Sec  School no 2, score:0.76
S.I.C.A Senior Secondary School No. 2, Sica  senior secondary school no.2, score:0.8648648648648649
SICA - 54, Sica 54, score:0.7777777777777778
SICA Sr. Se. SCHOOL No.2 Sch. No.54, Sica S. S. School no. 2 sch. No. 54, score:0.8857142857142857
SICA S. S. SCHOOL NO. 2, Sica S.S School No 2, score:0.8695652173913043
S.I.C.A S.S SCHOOL NO.2, Sica S.S school no.2, score:0.8695652173913043
SICA S. S. SCHOOL NO. 2, Sica S.S. school no.2, score:0.9130434782608696
Sica S.S school 54, Sica Sr  sec school 54, score:0.7727272727272727
S.I.C.A Senior Secondary School No. 2, Sica Sr secondary School No 2, score:0.7837837837837838
SICA Sr. Se. SCHOOL No.2 Sch. No.54, Sica Sr. Sec. School No. 2 Scheme No. 54, score:0.85
SICA Sr. sec . sch. no. 54, Sica Sr. Sec. School no.2 54, score:0.8214285714285714
SICA S. S. SCHOOL NO. 2, Sica s s school no 2, score:0.8695652173913043
Sica S.S school 54, Sica s.s. school, score:0.7777777777777778
Sica school, Sica school ., score:0.8461538461538461
SICA School no. 54, Sica school no 2, score:0.8333333333333334
SICA School no. 54, Sica school nu 2, score:0.7777777777777778
S.I.C.A Senior Secondary School No. 2, Sica senior secendory school no 2, score:0.8378378378378378
S.I.C.A Senior Secondary School No. 2, Sica senior secondary school 78, score:0.7837837837837838
S.I.C.A Senior Secondary School No. 2, Sica senior secondary school no 2, score:0.8918918918918919
S.I.C.A Senior Secondary School No. 2, Sica senior secondary school no. 2, score:0.9189189189189189
S.I.C.A Senior Secondary School No. 2, Sica senior secondary school no2 54, score:0.8378378378378378
S.I.C.A Senior Secondary School No. 2, Sica senior secondary scl no. 2, score:0.8378378378378378
S.I.C.A Senior Secondary School No. 2, Sica sinior secondary school,No.2, score:0.8378378378378378
SICA S.S no 2, Sica ss no.2, score:0.8461538461538461
SICA S. S. SCHOOL NO. 2, Sica ss school no 2, score:0.8260869565217391
SICA School no. 54, Sica ss school no2 54, score:0.8095238095238095
Sica school, Sicca school, score:0.9166666666666666
St Paul Higher Secondary School, Indore, St Paul higher secondary school, score:0.7948717948717949
St Arnold's Co-Ed School Palda Indore, St.Arnold's CO-ED School Palda Indore, score:0.972972972972973
St.Paul H.S School, St.paul H.S. School, score:0.9473684210526316
Mar Thoma Higher Secondary School, Talent Higher Secondary School, score:0.7575757575757576
Daly College, The Daly College, score:0.75
Emerald Heights International School, The Emerald Heights International School, score:0.9
Emerald Heights International School, The Emerald Hieghts International School, score:0.85
Emerald Heights International School, The emrald heights international school, score:0.8974358974358975
The vedansh international school, Vedansh international school, score:0.875
Kendriya Vidhyalaya no. 2 Indore, Kendriya vidyalaya no 2 indore, score:0.9375
Kendriya vidyalaya 2, Kendriya vidyalaya no. 2, score:0.8333333333333334
Kendriya Vidhyalaya no. 2 Indore, Kendriya vidyalaya no. 2 indore, score:0.96875
Kendriya Vidhyalaya no. 2 Indore, Kendriya vidyalaya no.2 B S F indore, score:0.8055555555555556
K.V no 2 indore, Kv no.02 Indore, score:0.8
L g academy, Lg academy, score:0.9090909090909091
SICA Sr Secondary School, No.-02, SICA Sr Secondary School, No:- 2, score:0.9375
B.D Toshniwal maheshwari bal mandir, Shri B D Toshniwal Maheshwari Bal Mandir, score:0.85
Maheshwari higher secondary school, Shri maheshwari high secondary school, score:0.8108108108108107
EMERALD HEIGHTS INTERNATIONAL SCHOOL, THE EMERALD HEIGHTS INTERNATIONAL SCHOOL, score:0.9
Vedana international school, Vedansh international school, score:0.9285714285714286
Kendriya vidyalaya no. 2 Indore, Kendriya vidyalaya no.2 indore, score:0.967741935483871
S ICA .S.S school, SICA S. S. SCHOOL, score:0.7647058823529411
SICA SENIOR SECONDARY SCHOOL, SICA Senior Secondary School No.2, score:0.8484848484848485
SICA  S. S. SCHOOL NO. 2, Sica S.S. school No. 2, score:0.9166666666666666
Sica school no.2, Sica ss school no.2, score:0.8421052631578947
SICA  S. S. SCHOOL NO. 2, Siva S.S. School no.2, score:0.8333333333333334
Columbia Convent School Indore, Columbia Convent school, score:0.7666666666666666
K .v.no2 indore, K.V.No.2,Indore, score:0.8
K.V NO. 2 INDORE (M.P), KV NO.2 INDORE (M.P), score:0.9090909090909091
KENDRIYA VIDYALAYA NO. 2 BSF INDORE, Kenbriya vibhyalya no. 2 indore, score:0.7714285714285715
KENDRIYA VIDYALAYA NO. 2 BSF INDORE, Kendriya Vidhyalay No. 2 Indore, score:0.8285714285714285
KENDRIYA VIDYALAYA NO. 2 BSF INDORE, Kendriya Vidhyalaya No. 2 Indore, score:0.8571428571428572
KENDRIYA VIDYALAYA NO. 2 BSF INDORE, Kendriya Vidhyalaya No.2 Indore, score:0.8285714285714285
KENDRIYA VIDYALAYA NO. 2 BSF INDORE, Kendriya Vidyalaya No. 2 Indore, score:0.8857142857142857
KENDRIYA VIDYALAYA NO. 2 BSF INDORE, Kendriya Vidyalaya No.2 Indore, score:0.8571428571428572
Kendriya Vidyalaya No.2 Indore BSF, Kendriya Vidyalaya no-2 indore, score:0.8529411764705882
KENDRIYA VIDYALAYA NO. 2 BSF INDORE, Kendriya Vidyalaya no. 2 (BSF) Indore, score:0.9459459459459459
Kendriya Vidyalaya No.2, Kendriya Vidyalaya no2, score:0.9565217391304348
KENDRIYA VIDYALAYA NO. 2 BSF INDORE, Kendriya vidyalay no. 2 Indore, score:0.8571428571428572
Kendriya Vidyalaya No.2, Kendriya vidyalaya, score:0.782608695652174
Kendriya Vidyalaya No.2, Kendriya vidyalaya BSF no 2, score:0.8148148148148149
Kendriya Vidyalaya No.2, Kendriya vidyalaya BSF no.2, score:0.8518518518518519
Kendriya Vidyalaya No.2 Indore BSF, Kendriya vidyalaya No 2 Indore BSF, score:0.9705882352941176
KENDRIYA VIDYALAYA NO. 2 BSF INDORE, Kendriya vidyalaya No 2 indore, score:0.8571428571428572
Kendriya Vidyalaya No.2, Kendriya vidyalaya No. 2, score:0.9583333333333334
Kendriya Vidyalaya No.2, Kendriya vidyalaya no 2, score:0.9565217391304348
KENDRIYA VIDYALAYA NO. 2 BSF INDORE, Kendriya vidyalaya no 2 bsf indore, score:0.9714285714285714
KENDRIYA VIDYALAYA NO. 2 BSF INDORE, Kendriya vidyalaya no.2 bsf Indore, score:0.9714285714285714
Kendriya Vidyalaya No.2 Indore BSF, Kendriya vidyalaya no.2 indore B.S.F, score:0.9444444444444444
Kendriya Vidyalaya No.2 Indore BSF, Kendriya vidyalaya no.2,Indore, score:0.8529411764705882
Kendriya Vidyalaya No.2 Indore BSF, Kendriya vidyalaya no2 Indore, score:0.8529411764705882
KV NO.2, Kv no 2, score:0.8571428571428572
KV NO.2, Kvs no 2, score:0.75
Saint Giri H.S. School, Saint Giri school, score:0.7727272727272727
The vedansh international school, Vedaansh international school, score:0.84375
The vedansh international school, Vedansh International School, score:0.875
Delhi International School, Indore, Vedansh International School, Indore, score:0.8333333333333334
The vedansh international school, Vedansh internationl school, score:0.84375
The vedansh international school, Vidhansh International School, score:0.8125
The vedansh international school, Vihan international school, score:0.75
kV no. 02, BSF Indore, kV no.2 bsf indore, score:0.8571428571428572
Delhi international school, Delhi international school indore, score:0.7878787878787878
K. V. No. 2 indore, KV.NO. 2 INDORE, score:0.8333333333333334
Kendriya Vidhyalaya no. 2Indore, Kendriya Vidyalaya No. 2 Indore, score:0.935483870967742
Kendriya Vidhyalaya no. 2Indore, Kendriya Vidyalaya no. 2  Indore, score:0.90625
Kendriya Vidhyalaya no. 2Indore, Kendriya vidyalaya indore, score:0.8064516129032258
Kendriya Vidhyalaya no. 2Indore, Kendriya vidyalaya no 2 Indore, score:0.9032258064516129
Kendriya Vidyalaya No. 2 Indore (B.S.F.), Kendriya vidyalaya no. 2 Indore (m.p), score:0.875
K.V.2 Indore, Kv 2 indore, score:0.8333333333333334
Prestige public school, Prestige public school indore, score:0.7586206896551724
